Date,Open,High,Low,Close,Adj Close,Volume
2009-04-01,8.562405586242676,8.847835540771484,8.483451843261719,8.819192886352539,8.819192886352539,132542948.0
2009-04-02,9.048832893371582,9.209481239318848,8.97436237335205,9.028657913208008,9.028657913208008,180192885.0
2009-04-03,9.078472137451172,9.25829792022705,8.91657829284668,9.209979057312012,9.209979057312012,152160204.0
2009-04-06,9.140737533569336,9.21097469329834,9.001260757446289,9.171623229980469,9.171623229980469,131703815.0
2009-04-07,,,,,,
2009-04-08,9.05356502532959,9.090925216674805,8.87199592590332,9.016204833984375,9.016204833984375,111022586.0
2009-04-09,9.203004837036133,9.32380199432373,9.122057914733887,9.277725219726562,9.277725219726562,135811153.0
2009-04-13,9.248583793640137,9.442109107971191,9.222929954528809,9.417450904846191,9.417450904846191,122461301.0
2009-04-14,9.388310432434082,9.389555931091309,9.10586929321289,9.188309669494629,9.188309669494629,137658049.0
2009-04-15,9.143228530883789,9.490925788879395,9.070002555847168,9.452071189880371,9.452071189880371,197967259.0
2009-04-16,9.501885414123535,9.785820007324219,9.48992919921875,9.682209014892578,9.682209014892578,408931050.0
2009-04-17,9.614462852478027,9.958173751831055,9.584325790405273,9.76938247680664,9.76938247680664,430840867.0
2009-04-20,9.61769962310791,9.729780197143555,9.362157821655273,9.447090148925781,9.447090148925781,177820024.0
2009-04-21,9.369132041931152,9.571622848510742,9.367388725280762,9.501136779785156,9.501136779785156,148370051.0
2009-04-22,9.508111000061035,9.713590621948242,9.43986701965332,9.560664176940918,9.560664176940918,140597024.0
2009-04-23,9.65157413482666,9.707364082336426,9.492171287536621,9.581336975097656,9.581336975097656,104751167.0
2009-04-24,9.615209579467773,9.792794227600098,9.476978302001953,9.700888633728027,9.700888633728027,135923572.0
2009-04-27,9.572619438171387,9.700888633728027,9.533018112182617,9.61271858215332,9.61271858215332,91967429.0
2009-04-28,9.5579252243042,9.689929962158203,9.502881050109863,9.556927680969238,9.556927680969238,118185333.0
2009-04-29,9.6132173538208,9.837376594543457,9.609729766845703,9.750204086303711,9.750204086303711,144941247.0
2009-04-30,9.85705280303955,10.05605697631836,9.83314323425293,9.862283706665039,9.862283706665039,174881049.0
2009-05-01,9.838871002197266,9.902632713317871,9.752196311950684,9.805497169494629,9.805497169494629,97471985.0
2009-05-04,9.917078018188477,10.022433280944824,9.832894325256348,10.01197338104248,10.01197338104248,128600225.0
2009-05-05,9.962159156799316,10.087190628051758,9.894164085388184,10.037128448486328,10.037128448486328,96391952.0
2009-05-06,10.131773948669434,10.168885231018066,9.987564086914062,10.049083709716797,10.049083709716797,105710750.0
2009-05-07,10.064775466918945,10.086941719055176,9.775857925415039,9.87822437286377,9.87822437286377,120441759.0
2009-05-08,10.03364086151123,10.214962005615234,9.83812427520752,10.145222663879395,10.145222663879395,155183494.0
2009-05-11,10.03239631652832,10.261536598205566,9.992545127868652,10.161413192749023,10.161413192749023,102755715.0
2009-05-12,10.211973190307617,10.236381530761719,9.840864181518555,9.937999725341797,9.937999725341797,152200354.0
2009-05-13,9.815459251403809,9.8727445602417,9.672494888305664,9.702134132385254,9.702134132385254,114138220.0
2009-05-14,9.683703422546387,9.768634796142578,9.581336975097656,9.651324272155762,9.651324272155762,117920344.0
2009-05-15,9.740987777709961,9.815957069396973,9.690925598144531,9.713590621948242,9.713590621948242,120799094.0
2009-05-18,9.831399917602539,9.895659446716309,9.599020957946777,9.883953094482422,9.883953094482422,134570520.0
2009-05-19,9.865522384643555,10.003503799438477,9.788311004638672,9.934762001037598,9.934762001037598,113925426.0
2009-05-20,10.0147123336792,10.103878021240234,9.83812427520752,9.892420768737793,9.892420768737793,91702440.0
2009-05-21,9.870503425598145,10.033391952514648,9.809232711791992,9.875484466552734,9.875484466552734,109199779.0
2009-05-22,9.87946891784668,9.929034233093262,9.76340389251709,9.800764083862305,9.800764083862305,69001669.0
2009-05-26,9.76215934753418,10.087190628051758,9.713590621948242,10.071249961853027,10.071249961853027,124645457.0
2009-05-27,10.103131294250488,10.258049964904785,10.082457542419434,10.1011381149292,10.1011381149292,121826932.0
2009-05-28,10.178847312927246,10.252073287963867,10.07747745513916,10.221687316894531,10.221687316894531,107152133.0
2009-05-29,10.264277458190918,10.391798973083496,10.229159355163574,10.391798973083496,10.391798973083496,106325044.0
2009-06-01,10.429159164428711,10.699893951416016,10.424178123474121,10.624177932739258,10.624177932739258,133394127.0
2009-06-02,,,,,,
2009-06-03,10.610230445861816,10.771126747131348,10.560417175292969,10.75095272064209,10.75095272064209,141841672.0
2009-06-04,10.841861724853516,10.989808082580566,10.82193660736084,10.965896606445312,10.965896606445312,146069460.0
2009-06-05,11.085200309753418,11.141737937927246,10.945473670959473,11.066519737243652,11.066519737243652,147783862.0
2009-06-08,10.946470260620117,10.981837272644043,10.812472343444824,10.928288459777832,10.928288459777832,124412588.0
2009-06-09,10.923556327819824,10.9713773727417,10.753692626953125,10.849831581115723,10.849831581115723,130684007.0
2009-06-10,10.86502456665039,10.906370162963867,10.626917839050293,10.774614334106445,10.774614334106445,134859599.0
2009-06-11,10.753941535949707,10.802759170532227,10.669259071350098,10.68494987487793,10.68494987487793,115037579.0
2009-06-12,10.6316499710083,10.652571678161621,10.490926742553711,10.581338882446289,10.581338882446289,117173555.0
2009-06-15,10.498149871826172,10.498149871826172,10.31135082244873,10.380341529846191,10.380341529846191,150036273.0
2009-06-16,10.443605422973633,10.48793888092041,10.346717834472656,10.361164093017578,10.361164093017578,122445241.0
2009-06-17,10.365896224975586,10.453817367553711,10.250577926635742,10.340242385864258,10.340242385864258,140127270.0
2009-06-18,10.353194236755371,10.428162574768066,10.286443710327148,10.312845230102539,10.312845230102539,123870563.0
2009-06-19,10.416207313537598,10.472247123718262,10.325796127319336,10.463031768798828,10.463031768798828,171002566.0
2009-06-22,10.384824752807617,10.398275375366211,10.00973129272461,10.145721435546875,10.145721435546875,165594371.0
2009-06-23,10.128287315368652,10.186568260192871,10.026168823242188,10.104126930236816,10.104126930236816,116418737.0
